A,B,MAE,ks,kw
3.3333333333333335e-05,5.222222222222222,0.008369953083124684,50.0,9.526315789473683
3.3333333333333335e-05,5.222222222222222,0.00837000540451518,44.55555555555556,9.526315789473683
3.3333333333333335e-05,5.222222222222222,0.008370161769121481,39.111111111111114,9.526315789473683
3.3333333333333335e-05,5.222222222222222,0.008370617419878986,33.66666666666667,9.526315789473683
3.3333333333333335e-05,5.222222222222222,0.008371887966404853,28.22222222222222,9.526315789473683
3.3333333333333335e-05,5.222222222222222,0.008375138018358952,22.77777777777778,9.526315789473683
3.3333333333333335e-05,5.222222222222222,0.00838954858635598,17.333333333333336,9.526315789473683
3.666666666666667e-05,5.222222222222222,0.008401231156351158,50.0,10.0
3.666666666666667e-05,5.222222222222222,0.008401314924251679,44.55555555555556,10.0
3.666666666666667e-05,5.222222222222222,0.008401557051283787,39.111111111111114,10.0
3.666666666666667e-05,5.222222222222222,0.008402242471369652,33.66666666666667,10.0
3.666666666666667e-05,5.222222222222222,0.008404112948873877,28.22222222222222,10.0
3.666666666666667e-05,5.222222222222222,0.008408866612057937,22.77777777777778,10.0
3.3333333333333335e-05,5.222222222222222,0.008411793278728697,50.0,10.0
3.3333333333333335e-05,5.222222222222222,0.00841186147956351,44.55555555555556,10.0
3.3333333333333335e-05,5.222222222222222,0.008412073328272193,39.111111111111114,10.0
3.3333333333333335e-05,5.222222222222222,0.00841273130262658,33.66666666666667,10.0
3.3333333333333335e-05,5.222222222222222,0.008414781275435778,28.22222222222222,10.0
3.666666666666667e-05,5.222222222222222,0.008419136579364989,17.333333333333336,10.0
3.3333333333333335e-05,5.222222222222222,0.008421230724744535,22.77777777777778,10.0
3.666666666666667e-05,5.222222222222222,0.008432131413755853,11.88888888888889,10.0
3.3333333333333335e-05,5.222222222222222,0.008441901800859042,17.333333333333336,10.0
3.3333333333333335e-05,5.222222222222222,0.008456157198284398,11.88888888888889,9.526315789473683
3e-05,5.222222222222222,0.008464883019698227,50.0,9.052631578947368
3e-05,5.222222222222222,0.008464926742257258,44.55555555555556,9.052631578947368
3e-05,5.222222222222222,0.008465068713965376,39.111111111111114,9.052631578947368
